,fecha,circulacion_monetaria
3302,2009-03-19,75639
3303,2009-03-20,75516
3304,2009-03-23,75521
3305,2009-03-25,75310
3306,2009-03-26,75189
3307,2009-03-27,75276
3308,2009-03-30,75647
3309,2009-03-31,75965
3310,2009-04-01,76586
3311,2009-04-03,77194
3312,2009-04-06,77769
3313,2009-04-07,78474
3314,2009-04-08,78896
3315,2009-04-13,78362
3316,2009-04-14,77223
3317,2009-04-15,76336
3318,2009-04-16,75723
3319,2009-04-17,75305
3320,2009-04-20,75043
3321,2009-04-21,74565
3322,2009-04-22,74293
3323,2009-04-23,74420
3324,2009-04-24,74448
3325,2009-04-27,74677
3326,2009-04-28,75145
3327,2009-04-29,75807
3328,2009-04-30,76371
3329,2009-05-04,77020
3330,2009-05-05,77166
3331,2009-05-06,77398
3332,2009-05-07,78030
3333,2009-05-08,78351
3334,2009-05-11,78286
3335,2009-05-12,77703
3336,2009-05-13,77119
3337,2009-05-14,76946
3338,2009-05-15,76742
3339,2009-05-18,76529
3340,2009-05-19,76048
3341,2009-05-20,75684
3342,2009-05-21,75832
3343,2009-05-22,75924
3344,2009-05-26,76087
3345,2009-05-27,76233
3346,2009-05-28,76690
3347,2009-05-29,77259
3348,2009-06-01,77981
3349,2009-06-02,78298
3350,2009-06-03,78682
3351,2009-06-04,79551
3352,2009-06-05,80080
3353,2009-06-08,80317
3354,2009-06-09,80028
3355,2009-06-10,79716
3356,2009-06-11,79743
3357,2009-06-12,79825
3358,2009-06-16,79720
3359,2009-06-17,79195
3360,2009-06-18,78900
3361,2009-06-19,78879
3362,2009-06-22,79105
3363,2009-06-23,78950
3364,2009-06-24,78985
3365,2009-06-25,79350
3366,2009-06-26,79933
3367,2009-06-29,80511
3368,2009-06-30,80782
3369,2009-07-01,81290
3370,2009-07-02,82275
3371,2009-07-03,83236
3372,2009-07-06,84026
3373,2009-07-07,84916
3374,2009-07-08,86024
3375,2009-07-13,85688
3376,2009-07-14,84531
3377,2009-07-15,83509
3378,2009-07-16,83033
3379,2009-07-17,82490
3380,2009-07-20,82245
3381,2009-07-21,81623
3382,2009-07-22,81120
3383,2009-07-23,81068
3384,2009-07-24,81040
3385,2009-07-27,81152
3386,2009-07-28,80976
3387,2009-07-29,81149
3388,2009-07-30,81768
3389,2009-07-31,82184
3390,2009-08-03,82622
3391,2009-08-04,82726
3392,2009-08-05,82996
3393,2009-08-06,83695
3394,2009-08-07,84155
3395,2009-08-10,84089
3396,2009-08-11,83461
3397,2009-08-12,82877
3398,2009-08-13,82721
3399,2009-08-14,82567
3400,2009-08-18,82199
3401,2009-08-19,81420
3402,2009-08-20,80926
3403,2009-08-21,80641
3404,2009-08-24,80449
3405,2009-08-25,80087
3406,2009-08-26,80014
3407,2009-08-27,80453
3408,2009-08-28,80935
3409,2009-08-31,81355
3410,2009-09-01,81566
3411,2009-09-02,81949
3412,2009-09-03,82786
3413,2009-09-04,83325
3414,2009-09-07,83582
3415,2009-09-08,83372
3416,2009-09-09,83036
3417,2009-09-10,82883
3418,2009-09-11,82816
3419,2009-09-14,82583
3420,2009-09-15,81944
3421,2009-09-16,81375
3422,2009-09-17,81072
3423,2009-09-18,80993
3424,2009-09-21,80780
3425,2009-09-22,80362
3426,2009-09-23,80171
3427,2009-09-24,80298
3428,2009-09-25,80396
3429,2009-09-28,80843
3430,2009-09-29,81016
3431,2009-09-30,81310
3432,2009-10-01,82095
3433,2009-10-02,82839
3434,2009-10-05,83545
3435,2009-10-06,83665
3436,2009-10-07,83932
3437,2009-10-08,84765
3438,2009-10-09,85098
3439,2009-10-13,84669
3440,2009-10-14,83786
3441,2009-10-15,83058
3442,2009-10-16,82555
3443,2009-10-19,82245
3444,2009-10-20,81566
3445,2009-10-21,81145
3446,2009-10-22,81105
3447,2009-10-23,81105
3448,2009-10-26,81162
3449,2009-10-27,80978
3450,2009-10-28,81323
3451,2009-10-29,82027
3452,2009-10-30,82563
3453,2009-11-02,83237
3454,2009-11-03,83829
3455,2009-11-04,84858
3456,2009-11-05,85772
3457,2009-11-09,85916
3458,2009-11-10,85399
3459,2009-11-11,84895
3460,2009-11-12,84666
3461,2009-11-13,84368
3462,2009-11-16,84103
3463,2009-11-17,83457
3464,2009-11-18,83079
3465,2009-11-19,83092
3466,2009-11-20,83051
3467,2009-11-23,83041
3468,2009-11-24,82774
3469,2009-11-25,82801
3470,2009-11-26,83504
3471,2009-11-27,84184
3472,2009-11-30,84958
3473,2009-12-01,85715
3474,2009-12-02,86721
3475,2009-12-03,88272
3476,2009-12-04,89896
3477,2009-12-07,91122
3478,2009-12-09,91291
3479,2009-12-10,91420
3480,2009-12-11,91523
3481,2009-12-14,91577
3482,2009-12-15,91152
3483,2009-12-16,91158
3484,2009-12-17,91755
3485,2009-12-18,92602
3486,2009-12-21,93654
3487,2009-12-22,94795
3488,2009-12-23,96362
3489,2009-12-24,96877
3490,2009-12-28,97325
3491,2009-12-29,97498
3492,2009-12-30,98008
3493,2009-12-31,98065
3494,2010-01-04,98228
3495,2010-01-05,97866
3496,2010-01-06,97689
3497,2010-01-07,97779
3498,2010-01-08,97977
3499,2010-01-11,97769
3500,2010-01-12,97288
3501,2010-01-13,96591
3502,2010-01-14,96032
3503,2010-01-15,95517
3504,2010-01-18,95192
3505,2010-01-19,94433
3506,2010-01-20,93801
3507,2010-01-21,93489
3508,2010-01-22,93315
3509,2010-01-25,93219
3510,2010-01-26,92967
3511,2010-01-27,93029
3512,2010-01-28,93516
3513,2010-01-29,94052
3514,2010-02-01,94637
3515,2010-02-02,94861
3516,2010-02-03,95232
3517,2010-02-04,95659
3518,2010-02-05,96050
3519,2010-02-08,96117
3520,2010-02-09,95819
3521,2010-02-10,95285
3522,2010-02-11,95057
3523,2010-02-12,94650
3524,2010-02-15,94215
3525,2010-02-16,93441
3526,2010-02-17,92848
3527,2010-02-18,92429
3528,2010-02-19,92208
3529,2010-02-22,92133
3530,2010-02-23,91842
3531,2010-02-24,91715
3532,2010-02-25,92214
3533,2010-02-26,92721
3534,2010-03-01,93300
3535,2010-03-02,93573
3536,2010-03-03,93920
3537,2010-03-04,94622
3538,2010-03-05,95064
3539,2010-03-08,95350
3540,2010-03-09,95059
3541,2010-03-10,94603
3542,2010-03-11,94381
3543,2010-03-12,94034
3544,2010-03-15,93612
3545,2010-03-16,92829
3546,2010-03-17,92250
3547,2010-03-18,92011
3548,2010-03-19,91972
3549,2010-03-22,91951
3550,2010-03-23,91791
3551,2010-03-25,91968
3552,2010-03-26,92004
3553,2010-03-29,92595
3554,2010-03-30,93434
3555,2010-03-31,93945
3556,2010-04-05,94257
3557,2010-04-06,93863
3558,2010-04-07,93877
3559,2010-04-08,94291
3560,2010-04-09,94489
3561,2010-04-12,94431
3562,2010-04-13,93672
3563,2010-04-14,93039
3564,2010-04-15,92671
3565,2010-04-16,92396
3566,2010-04-19,92126
3567,2010-04-20,91510
3568,2010-04-21,91092
3569,2010-04-22,90941
3570,2010-04-23,90927
3571,2010-04-26,91008
3572,2010-04-27,90846
3573,2010-04-28,91073
3574,2010-04-29,91853
3575,2010-04-30,92560
3576,2010-05-03,93424
3577,2010-05-04,93756
3578,2010-05-05,94340
3579,2010-05-06,95329
3580,2010-05-07,96016
3581,2010-05-10,96172
3582,2010-05-11,95776
3583,2010-05-12,95355
3584,2010-05-13,95067
3585,2010-05-14,94817
3586,2010-05-17,94701
3587,2010-05-18,94216
3588,2010-05-19,94095
3589,2010-05-20,94677
3590,2010-05-21,95001
3591,2010-05-26,95188
3592,2010-05-27,95053
3593,2010-05-28,95079
3594,2010-05-31,95520
3595,2010-06-01,95578
3596,2010-06-02,96046
3597,2010-06-03,97038
3598,2010-06-04,97733
3599,2010-06-07,98188
3600,2010-06-08,98112
3601,2010-06-09,98003
3602,2010-06-10,98030
3603,2010-06-11,97967
3604,2010-06-14,97965
3605,2010-06-15,97482
3606,2010-06-16,97393
3607,2010-06-17,97652
3608,2010-06-18,97820
3609,2010-06-22,97906
3610,2010-06-23,97837
3611,2010-06-24,98033
3612,2010-06-25,98251
3613,2010-06-28,98784
3614,2010-06-29,99114
3615,2010-06-30,99752
3616,2010-07-01,100837
3617,2010-07-02,101827
3618,2010-07-05,103001
3619,2010-07-06,103658
3620,2010-07-07,104788
3621,2010-07-08,105628
3622,2010-07-12,105667
3623,2010-07-13,104907
3624,2010-07-14,104288
3625,2010-07-15,103958
3626,2010-07-16,103701
3627,2010-07-19,103427
3628,2010-07-20,102741
3629,2010-07-21,102328
3630,2010-07-22,102260
3631,2010-07-23,102363
3632,2010-07-26,102344
3633,2010-07-27,102112
3634,2010-07-28,102440
3635,2010-07-29,103095
3636,2010-07-30,103737
3637,2010-08-02,104449
3638,2010-08-03,105029
3639,2010-08-04,105649
3640,2010-08-05,106104
3641,2010-08-06,106648
3642,2010-08-09,106781
3643,2010-08-10,106461
3644,2010-08-11,106114
3645,2010-08-12,106040
3646,2010-08-13,105931
3647,2010-08-17,105551
3648,2010-08-18,104793
3649,2010-08-19,104158
3650,2010-08-20,103756
3651,2010-08-23,103591
3652,2010-08-24,103232
3653,2010-08-25,103037
3654,2010-08-26,103085
3655,2010-08-27,103375
3656,2010-08-30,103799
3657,2010-08-31,103925
3658,2010-09-01,104625
3659,2010-09-02,105633
3660,2010-09-03,106542
3661,2010-09-06,107069
3662,2010-09-07,107374
3663,2010-09-08,107498
3664,2010-09-09,107573
3665,2010-09-10,107559
3666,2010-09-13,107303
3667,2010-09-14,106504
3668,2010-09-15,106157
3669,2010-09-16,105965
3670,2010-09-17,105754
3671,2010-09-20,105735
3672,2010-09-21,105237
3673,2010-09-22,105002
3674,2010-09-23,104967
3675,2010-09-24,105124
3676,2010-09-27,106045
3677,2010-09-28,106183
3678,2010-09-29,106573
3679,2010-09-30,106983
3680,2010-10-01,107669
3681,2010-10-04,108452
3682,2010-10-05,109246
3683,2010-10-06,109675
